annee;siret;siren;nom_commune;code_insee;depenses_culturelles_totales_keur;depenses_culturelles_fonctionnement_keur;depenses_culturelles_investissement_keur;depenses_culturelles_totales_euros_par_habitant;depenses_culturelles_fonctionnement_euros_par_habitant;depenses_culturelles_investissement_euros_par_habitant;depenses_culturelles_totales_pct;depenses_culturelles_fonctionnement_pct;depenses_culturelles_investissement_pct;population_2023
2023;21940047000015;219400470;00000;94047;87;76;11;18;16;2;0,014;0,014;0,013;4836
2023;21300155500019;213001555;00000;30155;717;172;546;100;24;76;0,091;0,027;0,385;7185
2023;21040112100012;210401121;00000;04112;1120;1017;103;47;43;4;0,025;0,03;0,01;23689
2023;21780361800016;217803618;00000;78361;5307;3592;1715;120;81;39;0,068;0,058;0,108;44114
2023;21780362600019;217803626;00000;78362;1110;1012;98;53;48;5;0,039;0,043;0,019;21015
2023;21570443800096;215704438;00000;57443;87;84;3;13;13;0;0,012;0,015;0,002;6502
2023;21170218800015;211702188;00000;17218;90;81;9;20;18;2;0,017;0,018;0,011;4584
2023;21340148200012;213401482;00000;34148;204;176;28;43;37;6;0,031;0,046;0,01;4727
2023;21330555000013;213305550;00000;33555;134;128;5;26;25;1;0,014;0,019;0,002;5206
2023;21590375800013;215903758;00000;59375;348;225;123;75;49;27;0,079;0,059;0,212;4612
2023;21620548400019;216205484;00000;62548;87;57;30;8;5;3;0,007;0,006;0,01;10665
2023;21670281100011;216702811;00000;67281;653;643;10;153;150;2;0,102;0,142;0,006;4276
2023;21910363700019;219103637;00000;91363;3801;2733;1067;453;326;127;0,169;0,173;0,16;8398
2023;21590378200013;215903782;00000;59378;6266;5312;954;159;135;24;0,098;0,119;0,048;39319
2023;21690127200015;216901272;00000;69127;628;534;94;177;150;27;0,08;0,114;0,03;3558
2023;21780367500016;217803675;00000;78367;244;16;228;64;4;59;0,029;0,005;0,045;3835
2023;20008513200013;200085132;00000;17219;236;236;0;38;37;0;0,026;0,037;0;6304
2023;21600379800016;216003798;00000;60382;639;599;40;72;67;5;0,064;0,074;0,02;8883
2023;21300156300013;213001563;00000;30156;402;332;70;46;38;8;0,034;0,038;0,021;8713
2023;21130054600010;211300546;00000;13054;6094;5474;621;186;167;19;0,124;0,145;0,055;32735
2023;21740164500015;217401645;00000;74164;446;393;53;69;60;8;0,06;0,088;0,018;6513
2023;21973353200010;219733532;00000;97353;125;125;0;13;13;0;0,006;0,009;0;9904
2023;21670282900013;216702829;00000;67282;239;139;100;56;32;23;0,065;0,056;0,083;4294
2023;21620555900018;216205559;00000;62555;934;736;198;168;133;36;0,129;0,116;0,21;5549
2023;21590383200016;215903832;00000;59383;536;516;20;44;43;2;0,033;0,043;0,005;12135
2023;21570447900017;215704479;00000;57447;1119;1058;61;110;104;6;0,122;0,133;0,052;10187
2023;21950371100018;219503711;00000;95371;1763;1101;663;309;193;116;0,165;0,125;0,351;5703
2023;21780372500019;217803725;00000;78372;2522;1980;542;150;117;32;0,091;0,091;0,089;16857
2023;21470157500018;214701575;00000;47157;4832;4725;107;272;266;6;0,175;0,206;0,023;17797
2023;21740169400013;217401694;00000;74169;71;40;32;12;7;5;0,007;0,005;0,012;5837
2023;21940048800017;219400488;00000;94048;33;33;0;7;7;0;0,004;0,004;0;4844
2023;21910376900010;219103769;00000;91376;751;440;311;133;78;55;0,104;0,08;0,179;5660
2023;21760410700011;217604107;00000;76410;2101;1610;491;192;147;45;0,122;0,11;0,196;10971
2023;21590386500016;215903865;00000;59386;1058;973;85;95;87;8;0,068;0,071;0,048;11175
2023;21620560900011;216205609;00000;62560;280;242;39;55;47;8;0,044;0,042;0,076;5133
2023;21210390700011;212103907;00000;21390;904;541;363;168;100;68;0,13;0,094;0,308;5385
2023;21340150800014;213401508;00000;34150;108;108;0;14;14;0;0,005;0,008;0;7797
2023;21130055300016;211300553;00000;13055;107282;97050;10232;122;111;12;0,078;0,086;0,042;876602
2023;21340151600017;213401516;00000;34151;491;131;361;76;20;56;0,046;0,018;0,114;6472
2023;21810156600014;218101566;00000;81156;43;1;42;12;0;12;0,011;0;0,018;3522
2023;21330273000014;213302730;00000;33273;815;813;2;104;103;0;0,069;0,079;0,001;7872
2023;21130056100019;211300561;00000;13056;18646;17894;752;380;365;15;0,117;0,131;0,033;49037
2023;21480092200012;214800922;00000;48092;15;10;5;3;2;1;0,002;0,002;0,005;4956
2023;21580160600017;215801606;00000;58160;16;16;0;4;4;0;0,004;0,006;0;3861
2023;20005943400015;200059434;00000;68201;148;103;46;40;27;12;0,035;0,032;0,048;3759
2023;21590390700016;215903907;00000;59390;10;9;0;2;2;0;0,003;0,003;0,001;4122
2023;21910377700013;219103777;00000;91377;8023;7662;361;158;151;7;0,049;0,074;0,006;50844
2023;21973307800014;219733078;00000;97307;1043;409;633;30;12;18;0,023;0,011;0,073;34666
2023;21590392300013;215903923;00000;59392;7520;5584;1935;251;187;65;0,118;0,126;0,099;29913
2023;20005433600017;200054336;00000;49244;1415;1300;116;76;70;6;0,052;0,07;0,013;18559
2023;21340154000017;213401540;00000;34154;1842;1786;57;109;106;3;0,052;0,067;0,006;16912
2023;21780380800013;217803808;00000;78380;276;239;37;45;39;6;0,039;0,043;0,023;6182
2023;21790079400017;217900794;00000;79079;590;275;314;67;31;36;0,058;0,051;0,067;8844
2023;21780382400010;217803824;00000;78382;305;236;69;69;53;16;0,062;0,058;0,082;4435
2023;21780383200013;217803832;00000;78383;2220;1994;226;121;109;12;0,071;0,073;0,054;18280
2023;21150120000011;211501200;00000;15120;61;51;9;17;14;3;0,01;0,012;0,005;3701
2023;21540357700012;215403577;00000;54357;1928;668;1260;194;67;127;0,122;0,055;0,334;9931
2023;21530147400015;215301474;00000;53147;389;280;108;29;21;8;0,02;0,018;0,032;13495
2023;21810163200014;218101632;00000;81163;267;230;37;26;22;4;0,018;0,022;0,009;10361
2023;21840072900016;218400729;00000;84072;291;185;106;46;29;17;0,042;0,039;0,051;6395
2023;20005887300015;200058873;00000;49194;286;251;35;48;42;6;0,026;0,045;0,007;5952
2023;21090185600018;210901856;00000;09185;177;143;34;45;36;9;0,032;0,04;0,017;3955
2023;21620563300011;216205633;00000;62563;241;193;48;30;24;6;0,024;0,021;0,049;8068
2023;21770284400010;217702844;00000;77284;4860;3939;920;87;70;16;0,045;0,048;0,037;56191
2023;21180141000013;211801410;00000;18141;977;946;31;148;144;5;0,1;0,121;0,015;6590
2023;21350173700018;213501737;00000;35173;339;330;10;47;46;1;0,029;0,051;0,002;7218
2023;20008151100012;200081511;00000;79174;1358;841;517;215;133;82;0,159;0,139;0,207;6319
2023;21770288500013;217702885;00000;77288;10859;8065;2793;259;193;67;0,114;0,113;0,115;41867
2023;21480095500012;214800955;00000;48095;3553;2025;1528;270;154;116;0,18;0,159;0,219;13143
2023;21910386800010;219103868;00000;91386;8825;4479;4346;555;281;273;0,287;0,212;0,455;15914
2023;21060083900018;210600839;00000;06083;9394;7795;1599;301;250;51;0,126;0,123;0,142;31163
2023;21950388500010;219503885;00000;95388;1068;253;815;177;42;135;0,139;0,046;0,382;6045
2023;21410136200017;214101362;00000;41136;626;389;237;99;62;38;0,088;0,07;0,154;6316
2023;21620570800011;216205708;00000;62570;768;743;25;67;65;2;0,047;0,054;0,009;11432
2023;21950392700010;219503927;00000;95392;456;411;45;87;78;9;0,059;0,067;0,029;5266
2023;21330281300372;213302813;00000;33281;11903;10962;941;159;147;13;0,102;0,125;0,032;74775
2023;21600391300011;216003913;00000;60395;1366;1350;16;94;93;1;0,062;0,074;0,005;14546
2023;21590400400011;215904004;00000;59400;1441;1441;0;147;147;0;0,082;0,118;0;9780
2023;21310341900015;213103419;00000;31341;184;41;143;29;7;23;0,027;0,008;0,097;6329
2023;21950394300017;219503943;00000;95394;1000;812;189;99;81;19;0,06;0,068;0,04;10083
2023;21440096200012;214400962;00000;44096;137;126;12;28;26;2;0,029;0,032;0,015;4823
2023;20005816200013;200058162;00000;27049;543;171;372;118;37;81;0,1;0,042;0,275;4603
2023;20008586800012;200085868;00000;35308;227;172;55;51;39;12;0,048;0,051;0,041;4463
2023;20008481200011;200084812;00000;27198;79;74;5;13;12;1;0,013;0,017;0,003;6365
2023;21690131400015;216901314;00000;69131;0;0;0;0;0;0;0;0;0;3611
2023;21570463600012;215704636;00000;57463;22156;19116;3041;182;157;25;0,109;0,121;0,065;122036
2023;21920048200012;219200482;00000;92048;6561;5862;699;141;126;15;0,069;0,077;0,037;46517
2023;21780401200011;217804012;00000;78401;267;266;1;29;29;0;0,028;0,031;0,001;9162
2023;21450203100013;214502031;00000;45203;1030;917;112;155;138;17;0,071;0,114;0,018;6660
2023;21620573200011;216205732;00000;62573;260;260;0;69;69;0;0,063;0,066;0,001;3752
2023;21010244800011;210102448;00000;01244;398;379;20;49;47;2;0,046;0,058;0,009;8141
2023;21380229100012;213802291;00000;38229;2255;2195;61;121;118;3;0,065;0,078;0,009;18578
2023;21130059500017;211300595;00000;13059;117;115;2;30;29;1;0,023;0,036;0,001;3906
2023;21130060300019;211300603;00000;13060;511;501;10;87;85;2;0,038;0,055;0,002;5874
2023;21690282500019;216902825;00000;69282;3584;3452;131;101;97;4;0,072;0,1;0,008;35468
2023;21340157300018;213401573;00000;34157;825;736;89;66;59;7;0,041;0,045;0,023;12549
2023;20006499600016;200064996;00000;14431;317;222;95;33;23;10;0,028;0,026;0,034;9734
2023;21780402000014;217804020;00000;78402;8;7;1;2;2;0;0,001;0,002;0,001;3818
2023;21890257500016;218902575;00000;89257;526;466;60;71;63;8;0,048;0,062;0,017;7402
2023;21860157300015;218601573;00000;86157;86;85;1;17;16;0;0,014;0,022;0,001;5209
2023;21860158100018;218601581;00000;86158;432;294;137;69;47;22;0,075;0,058;0,211;6298
2023;21300169600011;213001696;00000;30169;72;47;25;12;8;4;0,011;0,008;0,03;5957
2023;20006297400015;200062974;00000;29076;94;94;0;20;20;0;0,02;0,029;0;4671
2023;21660108800018;216601088;00000;66108;79;9;70;18;2;16;0,02;0,003;0,1;4324
2023;21120145400017;211201454;00000;12145;4123;3864;259;186;174;12;0,119;0,147;0,031;22178
2023;21690133000011;216901330;00000;69133;198;169;29;45;39;7;0,054;0,055;0,047;4392
2023;21910405600011;219104056;00000;91405;522;377;145;111;80;31;0,052;0,059;0,041;4711
2023;21130062900014;211300629;00000;13062;48;29;19;11;7;4;0,008;0,008;0,008;4232
2023;21400184400015;214001844;00000;40184;799;582;217;107;78;29;0,044;0,041;0,052;7489
2023;21350179400019;213501794;00000;35179;71;65;6;16;15;1;0,015;0,024;0,003;4340
2023;21690283300013;216902833;00000;69283;1308;1240;68;95;90;5;0,067;0,092;0,011;13836
2023;21330284700016;213302847;00000;33284;150;149;1;13;13;0;0,009;0,015;0;11312
2023;21130063700017;211300637;00000;13063;438;408;30;16;15;1;0,007;0,009;0,003;26807
2023;21320256700011;213202567;00000;32256;53;46;7;14;12;2;0,011;0,012;0,007;3733
2023;21880304700016;218803047;00000;88304;102;79;24;19;15;4;0,015;0,018;0,009;5292
2023;21010249700018;210102497;00000;01249;558;489;68;54;47;7;0,049;0,05;0,043;10355
2023;21440098800090;214400988;00000;44098;138;104;34;25;19;6;0,018;0,022;0,012;5502
2023;21770294300010;217702943;00000;77294;3284;3240;44;159;156;2;0,072;0,081;0,008;20713
2023;21290150800011;212901508;00000;29150;640;534;106;93;77;15;0,081;0,091;0,053;6906
2023;21380239000012;213802390;00000;38239;1270;1173;98;166;153;13;0,102;0,121;0,036;7647
2023;21820112700014;218201127;00000;82112;1793;1709;83;127;122;6;0,092;0,121;0,016;14074
2023;21770296800017;217702968;00000;77296;1084;1081;3;60;60;0;0,037;0,043;0,001;18117
2023;21670300900011;216703009;00000;67300;1703;1490;212;180;157;22;0,103;0,123;0,048;9478
2023;21720200100012;217202001;00000;72200;72;72;0;19;19;0;0,024;0,027;0;3730
2023;20008526400014;200085264;00000;79179;0;0;0;0;0;0;0;0;0;5251
2023;21570474300016;215704743;00000;57474;139;138;1;24;24;0;0,024;0,028;0,001;5758
2023;21140437100018;211404371;00000;14437;1917;1820;97;186;177;9;0,093;0,107;0,026;10285
2023;21310351800063;213103518;00000;31351;224;219;5;40;39;1;0,038;0,044;0,006;5582
2023;21840078600016;218400786;00000;84078;27;27;0;7;7;0;0,006;0,008;0;3771
2023;21640393100019;216403931;00000;64393;309;308;1;68;68;0;0,072;0,083;0,002;4520
2023;21890263300013;218902633;00000;89263;862;790;72;206;189;17;0,136;0,151;0,065;4193
2023;21430137600015;214301376;00000;43137;275;242;34;29;26;4;0,024;0,027;0,012;9393
2023;21370153500014;213701535;00000;37153;3;3;0;1;1;0;0,001;0,001;0;4732
2023;21590410300011;215904103;00000;59410;1991;1790;201;92;83;9;0,066;0,076;0,03;21697
2023;21340161500017;213401615;00000;34161;106;106;0;26;26;0;0,027;0,032;0;4063
2023;21340162300011;213401623;00000;34162;93;70;23;21;16;5;0,019;0,02;0,017;4378
2023;20008111500012;200081115;00000;85146;1928;667;1261;91;32;60;0,09;0,044;0,205;21206
2023;21380247300016;213802473;00000;38247;0;0;0;0;0;0;0;0;0;3570
2023;21860163100011;218601631;00000;86163;84;78;6;22;21;2;0,029;0,031;0,014;3752
2023;21450208000226;214502080;00000;45208;2708;2658;50;178;175;3;0,085;0,109;0,006;15220
2023;21340163100014;213401631;00000;34163;195;188;7;47;45;2;0,032;0,049;0,003;4194
2023;21310358300018;213103583;00000;31358;2;2;0;1;1;0;0,001;0,001;0;3720
2023;21600410100012;216004101;00000;60414;1330;1298;32;96;94;2;0,049;0,058;0,007;13834
2023;21820121800011;218201218;00000;82121;7102;4462;2640;112;71;42;0,075;0,066;0,097;63158
2023;20008587600015;200085876;00000;35184;361;361;0;56;56;0;0,055;0,072;0;6487
2023;21830081200011;218300812;00000;83081;195;186;9;29;28;1;0,023;0,029;0,004;6730
2023;21210425100013;212104251;00000;21425;643;317;326;130;64;66;0,045;0,033;0,069;4965
2023;21370154300018;213701543;00000;37154;87;86;2;19;18;0;0,018;0,026;0,001;4694
2023;21250388200012;212503882;00000;25388;8542;5549;2993;325;211;114;0,172;0,146;0,256;26269
2023;21820124200011;218201242;00000;82124;8;3;4;2;1;1;0,002;0,002;0,003;4328
2023;21380249900011;213802499;00000;38249;263;222;41;44;37;7;0,015;0,027;0,005;6018
2023;21420147700012;214201477;00000;42147;2293;2042;251;139;123;15;0,1;0,128;0,036;16545
2023;21710306800011;217103068;00000;71306;2860;2041;819;164;117;47;0,092;0,089;0,099;17488
2023;21710310000012;217103100;00000;71310;266;266;0;52;52;0;0,038;0,042;0;5075
2023;21400192700018;214001927;00000;40192;2641;2361;280;84;75;9;0,084;0,09;0,055;31366
2023;21800531200010;218005312;00000;80531;249;170;79;41;28;13;0,027;0,026;0,029;6152
2023;21820125900015;218201259;00000;82125;251;216;36;37;32;5;0,031;0,032;0,027;6799
2023;21260197500015;212601975;00000;26197;110;95;15;25;22;3;0,023;0,038;0,006;4395
2023;21260198300019;212601983;00000;26198;969;828;141;24;20;3;0,022;0,023;0,018;40969
2023;21770305700018;217703057;00000;77305;4810;4534;275;218;205;13;0,096;0,105;0,04;22073
2023;21780418600013;217804186;00000;78418;661;630;32;44;42;2;0,027;0,035;0,005;15076
2023;21840080200011;218400802;00000;84080;347;203;145;26;15;11;0,02;0,014;0,045;13206
2023;21770307300015;217703073;00000;77307;191;6;185;14;1;13;0,009;0;0,047;14120
2023;21930047200194;219300472;00000;93047;3224;2693;531;115;96;19;0,062;0,065;0,05;28141
2023;21340169800013;213401698;00000;34169;30;17;12;7;4;3;0,007;0,006;0,008;4178
2023;21350188500015;213501885;00000;35188;510;491;18;74;71;3;0,068;0,079;0,015;6917
2023;21350189300019;213501893;00000;35189;368;332;36;102;92;10;0,108;0,109;0,103;3630
2023;21910421300018;219104213;00000;91421;1579;1472;107;65;61;4;0,04;0,05;0,011;24217
2023;21620587200015;216205872;00000;62587;114;101;13;11;10;1;0,008;0,008;0,007;10128
2023;21590414500012;215904145;00000;59414;8;8;0;2;2;0;0,002;0,002;0;4809
2023;21780423600016;217804236;00000;78423;4882;3953;928;151;122;29;0,088;0,084;0,109;32335
2023;21950424800010;219504248;00000;95424;1169;1109;60;52;50;3;0,038;0,046;0,009;22305
2023;21570480000014;215704800;00000;57480;1267;1156;110;57;52;5;0,062;0,071;0,027;22135
2023;21760447900014;217604479;00000;76447;2245;1743;501;143;111;32;0,093;0,095;0,085;15719
2023;21910425400061;219104254;00000;91425;538;524;14;61;60;2;0,034;0,057;0,002;8788
2023;21370156800015;213701568;00000;37156;920;856;64;83;77;6;0,071;0,081;0,027;11062
2023;21030185900018;210301859;00000;03185;3631;2594;1036;104;74;30;0,059;0,051;0,093;34868
2023;21010262000106;210102620;00000;01262;250;228;22;36;33;3;0,038;0,041;0,021;6944
2023;21950427100012;219504271;00000;95427;1105;1069;36;76;73;2;0,051;0,059;0,009;14615
2023;21730171200113;217301712;00000;73171;887;851;37;215;206;9;0,101;0,132;0,016;4137
2023;21010263800017;210102638;00000;01263;54;54;0;14;14;0;0,01;0,021;0;3849
2023;21510355700017;215103557;00000;51380;128;110;18;35;31;5;0,048;0,052;0,032;3609
2023;21950428900014;219504289;00000;95428;3460;2971;489;158;135;22;0,113;0,117;0,093;21942
2023;21860165600018;218601656;00000;86165;1581;1170;411;248;184;65;0,163;0,153;0,201;6372
2023;21440103600121;214401036;00000;44103;1309;1150;159;179;157;22;0,074;0,097;0,027;7311
2023;21410149500015;214101495;00000;41149;110;109;1;28;28;0;0,03;0,032;0,003;3893
2023;21340172201787;213401722;00000;34172;33600;30944;2656;111;102;9;0,072;0,101;0,017;302425
2023;21240294500019;212402945;00000;24294;235;217;18;40;37;3;0,045;0,053;0,016;5878
2023;21310389800010;213103898;00000;31389;42;42;0;10;10;0;0,009;0,01;0;4176
2023;21010265300016;210102653;00000;01265;455;87;368;127;24;103;0,061;0,023;0,099;3580
2023;21930048000015;219300480;00000;93048;5993;4807;1186;54;43;11;0,024;0,022;0,038;111954
2023;21490215700012;214902157;00000;49215;123;99;25;31;25;6;0,018;0,022;0,011;3955
2023;21490214000018;214902140;00000;49214;146;121;24;18;15;3;0,014;0,014;0,013;7942
2023;20005430200019;200054302;00000;49218;793;591;202;50;37;13;0,042;0,04;0,047;16038
2023;20005838600018;200058386;00000;85197;0;0;0;0;0;0;0;0;0;3850
2023;20005698400012;200056984;00000;41151;1689;324;1365;454;87;367;0,269;0,071;0,787;3716
2023;21420149300019;214201493;00000;42149;1915;948;967;345;171;174;0,245;0,194;0,328;5550
2023;21920049000015;219200490;00000;92049;5101;4729;371;106;98;8;0,053;0,065;0,016;48174
2023;21770315600018;217703156;00000;77315;92;91;1;25;24;0;0,017;0,026;0,001;3770
2023;21370159200072;213701592;00000;37159;857;780;77;107;97;10;0,095;0,115;0,034;8040
2023;21760451100014;217604511;00000;76451;2837;2660;177;141;132;9;0,124;0,128;0,089;20101
2023;21540382500015;215403825;00000;54382;397;343;53;44;38;6;0,033;0,034;0,03;9130
2023;21950430500018;219504305;00000;95430;110;67;43;29;18;11;0,022;0,016;0,045;3737
2023;20006319600014;200063196;00000;72071;872;856;16;143;140;3;0,107;0,124;0,013;6120
2023;21760452900016;217604529;00000;76452;236;236;0;51;51;0;0,037;0,048;0;4642
2023;21910432000011;219104320;00000;91432;484;419;65;37;32;5;0,021;0,02;0,028;13215
2023;20006456600017;200064566;00000;49220;110;91;19;30;25;5;0,033;0,033;0,03;3714
2023;20008471300011;200084713;00000;40197;205;204;1;40;40;0;0,024;0,028;0,001;5108
2023;21350196800019;213501968;00000;35196;315;308;7;41;41;1;0,042;0,051;0,004;7612
2023;21560140200013;215601402;00000;56140;98;98;0;26;26;0;0,029;0,035;0;3798
2023;21380261400015;213802614;00000;38261;142;130;12;31;28;3;0,03;0,035;0,012;4606
2023;20007303900014;200073039;00000;77316;1083;752;331;84;59;26;0,068;0,057;0,127;12845
2023;21800537900019;218005379;00000;80570;62;62;0;15;15;0;0,012;0,015;0;4022
2023;21840081000014;218400810;00000;84081;1226;662;564;137;74;63;0,095;0,066;0,189;8978
2023;21910433800013;219104338;00000;91433;5;2;3;1;1;1;0,001;0,001;0,003;4481
2023;21640405300011;216404053;00000;64405;176;171;6;38;37;1;0,03;0,038;0,004;4587
2023;21290151600014;212901516;00000;29151;3955;2826;1129;261;186;74;0,135;0,122;0,182;15172
2023;21770317200015;217703172;00000;77317;99;95;4;19;19;1;0,019;0,02;0,007;5141
2023;21690141300015;216901413;00000;69141;912;207;706;142;32;110;0,108;0,039;0,227;6413
2023;21971116500015;219711165;00000;97116;612;610;2;37;37;0;0,024;0,029;0;16436
2023;21910434600016;219104346;00000;91434;1270;1169;100;63;58;5;0,054;0,052;0,075;20319
2023;21680218100018;216802181;00000;68218;0;0;0;0;0;0;0;0;0;3720
2023;21610293900016;216102939;00000;61293;0;0;0;0;0;0;0;0;0;4055
2023;21850151800011;218501518;00000;85151;488;456;32;79;74;5;0,051;0,069;0,011;6199
2023;21250411200013;212504112;00000;25411;690;658;32;96;92;4;0,074;0,116;0,009;7187
2023;21060084700011;210600847;00000;06084;1516;1228;288;146;118;28;0,078;0,073;0,119;10397
2023;21060085400017;210600854;00000;06085;6654;4598;2055;323;223;100;0,117;0,149;0,079;20626
2023;21640407900016;216404079;00000;64407;38;38;0;7;7;0;0,005;0,007;0;5448
2023;21850155900015;218501559;00000;85155;1541;667;874;301;130;171;0,193;0,13;0,303;5121
2023;21030190900011;210301909;00000;03190;2975;2831;144;149;142;7;0,1;0,14;0,015;19997
2023;21570487500016;215704875;00000;57487;271;240;30;53;47;6;0,06;0,06;0,058;5079
2023;21640410300014;216404103;00000;64410;586;452;134;97;75;22;0,053;0,057;0,044;6075
2023;21510361500138;215103615;00000;51388;465;365;100;89;70;19;0,125;0,124;0,132;5213
2023;21770320600011;217703206;00000;77320;0;0;0;0;0;0;0;0;0;6031
2023;21730181100014;217301811;00000;73181;300;299;1;76;76;0;0,043;0,055;0,001;3932
2023;21590421000014;215904210;00000;59421;1067;979;89;81;74;7;0,068;0,072;0,042;13210
2023;21600434100014;216004341;00000;60439;191;191;0;36;36;0;0,028;0,032;0;5329
2023;21570491700016;215704917;00000;57491;161;159;2;22;22;0;0,018;0,022;0,001;7412
2023;21630245500011;216302455;00000;63245;206;184;22;52;47;6;0,054;0,061;0,028;3942
2023;20000884500014;200008845;00000;97612;38;18;19;5;2;2;0,002;0,002;0,002;8025
2023;20000882900018;200008829;00000;97613;211;210;1;32;32;0;0,014;0,031;0;6586
2023;21680224900013;216802249;00000;68224;28931;27614;1317;265;253;12;0,141;0,177;0,027;109285
2023;21720213400011;217202134;00000;72213;539;495;44;102;94;8;0,092;0,101;0,046;5295
2023;21670309000011;216703090;00000;67309;462;412;50;93;83;10;0,043;0,072;0,01;4981
2023;21680226400012;216802264;00000;68226;166;132;34;35;28;7;0,024;0,031;0,014;4794
2023;21310395500018;213103955;00000;31395;5192;4029;1164;205;159;46;0,148;0,187;0,086;25336
2023;21490223100148;214902231;00000;49223;566;481;86;98;83;15;0,09;0,09;0,091;5760
2023;21670313200011;216703132;00000;67313;574;531;42;94;87;7;0,098;0,109;0,045;6136
2023;21560143600094;215601436;00000;56143;4129;553;3576;797;107;690;0,471;0,125;0,822;5181
2023;21310396300012;213103963;00000;31396;210;206;4;52;51;1;0,042;0,058;0,003;4019
2023;21860174800013;218601748;00000;86174;432;428;4;72;71;1;0,06;0,073;0,003;6049
2023;21540395700016;215403957;00000;54395;32825;28515;4310;310;269;41;0,218;0,215;0,235;105885
2023;21770326300012;217703263;00000;77326;28;27;1;4;4;0;0,003;0,004;0,001;6335
2023;21770327100015;217703271;00000;77327;1168;934;234;130;104;26;0,069;0,062;0,126;8990
2023;21830087900010;218300879;00000;83087;59;59;0;12;12;0;0,01;0,015;0;5002
2023;21920050800014;219200508;00000;92050;24710;10448;14261;256;108;148;0,083;0,043;0,259;96402
2023;21440109300015;214401093;00000;44109;69922;62516;7406;215;192;23;0,131;0,144;0,074;325857
2023;21600441600014;216004416;00000;60446;146;122;24;35;29;6;0,026;0,028;0,017;4216
2023;21770330500011;217703305;00000;77330;83;28;55;13;4;8;0,009;0,004;0,024;6625
2023;21010269500017;210102695;00000;01269;442;420;22;123;117;6;0,103;0,118;0,029;3587
2023;21110262900014;211102629;00000;11262;2786;2490;296;49;43;5;0,03;0,035;0,012;57320
2023;21370163400015;213701634;00000;37163;348;307;41;97;86;12;0,084;0,091;0,055;3584
2023;21820134100011;218201341;00000;82134;80;80;0;14;14;0;0,011;0,014;0;5821
2023;21770333900135;217703339;00000;77333;2467;1886;581;188;144;44;0,114;0,11;0,131;13109
2023;21470195500012;214701955;00000;47195;1348;1260;88;183;171;12;0,145;0,165;0,053;7365
2023;21880321100018;218803211;00000;88321;133;120;13;19;17;2;0,012;0,019;0,003;6925
2023;21760462800016;217604628;00000;76462;583;551;31;120;114;6;0,076;0,096;0,016;4855
2023;21620604500017;216206045;00000;62604;283;252;31;74;66;8;0,025;0,032;0,009;3818
2023;21600445700018;216004457;00000;60450;149;149;0;37;37;0;0,026;0,037;0;4064
2023;21930049800017;219300498;00000;93049;1708;1561;147;81;74;7;0,052;0,058;0,026;21059
2023;21930050600017;219300506;00000;93050;3174;3079;95;87;84;3;0,048;0,06;0,006;36640
2023;21920051600017;219200516;00000;92051;6606;5975;631;109;99;10;0,041;0,066;0,009;60411
2023;21540397300013;215403973;00000;54397;828;780;48;124;117;7;0,083;0,101;0,021;6684
2023;21240309100011;212403091;00000;24309;214;183;31;58;50;8;0,064;0,102;0,02;3681
2023;21450224700015;214502247;00000;45224;284;280;4;56;56;1;0,045;0,072;0,002;5055
2023;21860177100015;218601771;00000;86177;765;295;470;140;54;86;0,094;0,058;0,152;5459
2023;21590426900010;215904269;00000;59426;675;494;181;66;48;18;0,051;0,042;0,109;10194
2023;21590428500065;215904285;00000;59428;456;10;446;115;3;113;0,113;0,003;0,41;3963
2023;21690143900010;216901439;00000;69143;978;832;145;127;108;19;0,089;0,092;0,078;7700
2023;21580194500019;215801945;00000;58194;4785;4620;164;144;139;5;0,082;0,089;0,024;33285
2023;21060088800015;210600888;00000;06088;90066;77416;12650;260;224;37;0,14;0,141;0,135;346376
2023;21670324900013;216703249;00000;67324;806;553;253;182;125;57;0,107;0,092;0,168;4438
2023;21590431900013;215904319;00000;59431;580;579;0;76;76;0;0,054;0,065;0;7612
2023;21170264200011;211702642;00000;17264;0;0;0;0;0;0;0;0;0;5957
2023;21570508800015;215705088;00000;57508;416;410;6;93;92;1;0,076;0,1;0,004;4483
2023;21300189400012;213001894;00000;30189;52677;35244;17433;352;235;116;0,183;0,155;0,284;149761
2023;21790191700013;217901917;00000;79191;3939;3455;484;65;57;8;0,039;0,044;0,021;60845
2023;21340183900013;213401839;00000;34183;495;201;294;121;49;72;0,09;0,05;0,195;4094
2023;21560147700189;215601477;00000;56147;519;491;28;107;101;6;0,116;0,129;0,041;4844
2023;21620617700018;216206177;00000;62617;491;442;50;42;38;4;0,033;0,037;0,018;11690
2023;21520253200010;215202532;00000;52353;434;297;137;120;82;38;0,067;0,065;0,072;3628
2023;21280279700010;212802797;00000;28279;352;349;3;87;86;1;0,085;0,1;0,005;4057
2023;21280280500011;212802805;00000;28280;2121;2050;71;215;208;7;0,145;0,169;0,029;9866
2023;21940052000017;219400520;00000;94052;3302;3163;140;98;94;4;0,052;0,06;0,013;33820
2023;21600458000017;216004580;00000;60463;1168;961;206;53;44;9;0,036;0,036;0,034;21933
2023;21100260500015;211002605;00000;10268;4008;3354;654;661;553;108;0,15;0,176;0,085;6062
2023;21850163300018;218501633;00000;85163;2753;1736;1017;600;378;222;0,163;0,164;0,16;4588
